"동물번호","이름","입소날짜","종","품종","성별","나이","체중","입양상태","임시보호상태","소개동영상URL","소개내용","임시보호내용"
"1301","초코쿠키","2021-11-19","DOG","웰시코기","W","3(세) 2(개월)","8.6","N","N","https://youtu.be/FC_QmXXf6xs","<p>?<span data-input-buffer='INPUT_BUFFER_DATA;Mozilla%2F5.0%20(Windows%20NT%2010.0%3B%20WOW64%3B%20Trident%2F7.0%3B%20.NET4.0C%3B%20.NET4.0E%3B%20InfoPath.3%3B%20.NET%20CLR%202.0.50727%3B%20.NET%20CLR%203.0.30729%3B%20.NET%20CLR%203.5.30729%3B%20ATMESSENGER%3B%20rv%3A11.0)%20like%20Gecko;cafe.naver.com'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-bd9971d0-0012-4c1b-b6da-5a7112a952b4' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-899a8d12-5266-4687-8128-51fbd06a9c4f' style='color: rgb(0 0 0);'>사람을 너무 좋아하는 애교둥이 귀여운 빵댕이 초코쿠키예요~</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' style='color: rgb(0 0 0);'></span><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-35500160-540a-4466-b202-9c03ec2b1d46' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-5c52f3c3-2461-4c26-a306-64ae8fee8fcc' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-4ed9eda6-2dc0-4f0c-bd54-bcc40bb68518' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-42136681-2fd7-476a-b0d9-d5e2d7dbce0e' style='color: rgb(0 0 0);'>초코쿠키는 긴급구호조치를 통해 센터로 입소하게 되었습니다.</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' style='color: rgb(0 0 0);'></span><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-05b89de0-5951-4eb7-b9aa-3f4c2da4e451' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-285f55d9-d6d6-497d-87c6-d4654fc5bd70' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-f6c2486d-d792-4ff9-b3e9-14a1e39d78af' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-a7a518b6-76ad-41d3-a229-6dc79b696c9c' style='color: rgb(0 0 0);'>앉아 기다려 손 등 기본 지시어도 잘하고 사람에게 온순한 아이지만</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-1c6b6153-720f-41d5-acb9-30295f7f9ee5' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-abb133ef-0392-42cd-aac4-c925753b9268' style='color: rgb(0 0 0);'>활동력이 강하기 때문에 자주 산책을 통해 스트레스 완화 시켜주셔야 돼요.</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-7db98c57-df19-44ed-aebf-51a0d58f1ddc' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-920f1ff9-d7bb-4e61-be81-c11be0dc69ed' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-bc700ede-6f76-45e9-b03e-6b418eee2484' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-e9126605-5ec3-4f80-85ed-332c1ff66512' style='color: rgb(0 0 0);'>털이 매우 많이 빠지는 견종 특성상</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' style='color: rgb(0 0 0);'></span><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-7ac78528-df00-4315-a4d3-a4ac3ecd253e' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-5fb05012-cc1f-4b82-b51e-d4f2927e9d25' style='color: rgb(0 0 0);'>털에 대한 예민함 알러지 비염 아토피 등 병력이 있는 가족이라면 </span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-4c3a5359-b0f2-4b11-b061-9bf15a63a546' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-343aa87e-eab7-4acd-bfbc-4eb889a2204f' style='color: rgb(0 0 0);'>입양전 알러지검사를 통해 먼저 입양준비를 해 주세요.</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-8015bf2b-8b9c-44ed-b988-ef71fe963c45' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-b807a887-8ddf-478c-ab80-00e674650ff1' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-bb69aa20-a06c-465a-b62b-547c1d2c19c0' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-2b8c270c-1c9c-4c9f-af8e-b69323182b5d' style='color: rgb(0 0 0);'>좁은 공간에서 묶여서 지낼 수밖에 없었다는 초코쿠키는</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-3a211754-fab1-4752-a85b-b906a2993a72' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-94723b5f-2910-45fa-8815-fb6f8d9c040b' style='color: rgb(0 0 0);'>조금 마른 몸매에 오랫동안 묶여있어서 그런지 묶인 곳에 털이 자국나 있어요.</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-3d7f1102-4574-4299-b1fe-c96950624b89' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-03990af6-fe6b-4359-81a0-4fa0ffd95e45' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-eef77874-fb93-4648-844e-b9057716bea5' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-38427113-ae1f-47ef-a507-80420ba1a12c' style='color: rgb(0 0 0);'>눈치도 많이 보고 패드배변도 어느정도 가리는 친구예요.</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-3b8526e8-5143-40ea-bee6-12683960aa07' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-a4bc78d5-b755-4c2d-a2d7-b1e773257e95' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-74e6ac50-74bb-4fd5-aaaf-d0c6dfbf86b2' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-99d1ddc6-7f50-48d1-ae8c-fe7388bbe604' style='color: rgb(0 0 0);'>스킨십을 너무 너무 좋아해서 떨어지지 않으려고도 하고요.</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-857d1211-e08e-4429-8cd6-e914202057ec' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-1142329c-499c-4ce4-a2ca-95632a6531b4' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-3b140ec5-6e01-4b54-90fb-ee02da6d9bd9' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-7909f25b-3b04-4b83-b4d9-63564a4269f6' style='color: rgb(0 0 0);'>짖음 등은 현재 크지 않지만 중형견으로 짖는다면 어느정도 목청이 있을 것으로 생각됩니다.</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-fb3046e8-596d-4286-9cda-251fc7f7e1cb' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-1be5ce29-1da8-4052-aa8d-26dae1c5329c' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-61c06385-c61f-409f-b1a2-396b3f5235b7' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-c01297f1-5804-4165-8064-fc84ffd7c9d2' style='color: rgb(0 0 0);'>산책 등을 잘 하지 않았다고 하는 초코쿠키.</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-c6ede6cd-dcb6-4a5c-ab98-664602141d7e' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-d72ece69-4b6c-456b-8b56-b5d8ed8ebb83' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-81e85617-7c73-4420-b6da-f73148156adc' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-ac79e732-f43e-454c-8e3c-4e52bf566e5e' style='color: rgb(0 0 0);'>귀여운 외모보다는 견종 특성과 입양하고 싶은 가족의 여러 환경 등을 살펴본 후 입양신청 부탁드립니다.</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' style='color: rgb(0 0 0);'></span><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-972730cc-f7bd-4cfb-be96-f7881449c969' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-0c0abb85-c50a-4ec3-b27d-a8bb9d2fa94f' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-7e8ff2cc-75ec-4f2f-bc02-c0027e5fd6b5' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-67245b84-f31e-4d14-95bd-71df464dcaf9' style='color: rgb(0 0 0);'>온순한 친구라서 어린 아이가 있는 가족이나 처음 반려견을 맞이하려는 가족 등</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-741284a0-e685-4680-befc-476a02bb5a52' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-2c0fc7c8-de65-491f-9c7e-7bd4bd6df838' style='color: rgb(0 0 0);'>어느가족과도 잘 어울릴 수있어요.</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-1e7c6e83-498d-4a21-a6a1-06ede28a4aee' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-b68bc5d0-ba93-4255-99bb-713cfe1da8f5' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-c379b8e7-7d15-4803-8b5d-7183818eb54b' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-7651cf4c-c646-440b-8311-5785641d783b' style='color: rgb(0 0 0);'>다만 에너제틱한 친구라서 오랫동안 집을 비우거나 산책을 원활히 시켜줄 수없는 환경을 지녔다면</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-51353706-597e-42a2-91a6-4c513e5c471e' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-11ac7f52-eabd-46fc-9f05-606c1b4b62c5' style='color: rgb(0 0 0);'>입양에 어렵습니다.</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-b278e072-fef5-44ab-a40b-5b7fd7cc04b4' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-04fdbe27-6136-42e5-a652-405bdf4e6e32' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-b1e9ed99-f406-46be-8592-f3b414970cfd' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-4091a9c1-1f58-4e59-a020-2dfd1c2e6d58' style='color: rgb(0 0 0);'>두번 다시 가족에게 버림받지 않도록 </span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-d50a5ebe-2d15-4ad5-9720-14fb759dcf74' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-32b779ce-7a5c-45e3-9ceb-ef484d6d4559' style='color: rgb(0 0 0);'>끝까지 책임지고 가족이 되어주실 수 있는 평생가족을 기다립니다.</span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'>?<span data-input-buffer='INPUT_BUFFER_DATA;Mozilla%2F5.0%20(Windows%20NT%2010.0%3B%20WOW64%3B%20Trident%2F7.0%3B%20.NET4.0C%3B%20.NET4.0E%3B%20InfoPath.3%3B%20.NET%20CLR%202.0.50727%3B%20.NET%20CLR%203.0.30729%3B%20.NET%20CLR%203.5.30729%3B%20ATMESSENGER%3B%20rv%3A11.0)%20like%20Gecko;cafe.naver.com'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-181269a2-36bb-40b3-9458-7d7ea93da2a8' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-8bf86634-64f2-4b3d-b3f4-946ac0559784' style='color: rgb(0 0 0);'>아이들과 자원봉사자님과의 다양한 일상은 자원봉사 후기 게시판을 통해 확인 가능합니다. </span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-0d910630-7f25-4bfb-84ba-a92d01219e81' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-4689b892-edc4-4e80-a027-0e257d3f8b57' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-c84247ad-b664-4b0f-92f2-32b993e7d2cd' style='line-height: 1.6;'><span class='se-ff-system se-fs15 se-link __se-node' id='SE-b7c365cc-b9f6-42a3-a05b-0b74ebfd04d7' style='color: rgb(0 0 0);' data-href='http://animal.seoul.go.kr'></span><span class='se-ff-system se-fs15 __se-node' id='SE-bce386c6-3cea-43c2-afd7-e2d3bd73956d' style='color: rgb(0 0 0);'></span><br></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-fa5cedc0-98cd-4a92-a752-1752a84a8de5' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-e72a5f6f-0626-4e8b-bc11-12cb683bd82d' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-eee3341e-a6f1-42a6-8496-bbdc9d185276' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-1b2d9160-f022-44b9-88c5-797c67db3404' style='color: rgb(0 0 0);'>서울동물복지지원센터 공식 카페 </span><span class='se-ff-system se-fs15 se-link __se-node' id='SE-986713f1-a436-43da-9140-c3556f3362f0' style='color: rgb(0 0 0);' data-href='https://cafe.naver.com/seoulanimalcare'><a href='https://cafe.naver.com/seoulanimalcare'>https://cafe.naver.com/seoulanimalcare</a> </span><span class='se-ff-system se-fs15 __se-node' id='SE-d766ba8c-c90f-4323-97e8-f9ba5d797248' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' id='SE-d1596c82-cb3f-41a9-80d3-286675cc0785' style='line-height: 1.6;'><span class='se-ff-system se-fs15 __se-node' id='SE-4dddd37d-ca26-40a3-9bb2-e2555dc223d2' style='color: rgb(0 0 0);'></span></p><p class='se-text-paragraph se-text-paragraph-align-left se-is-text-paragraph-block-selected' style='line-height: 1.6;'>?</p><p>?<br></p>","<p><br></p>"
